TimeCreated,Id,ProviderName,LogName,ProcessId,ThreadId,MachineName,LevelDisplayName,OpcodeDisplayName,TaskDisplayName,Message
20-10-22 22:32,1149,Microsoft-Windows-TerminalServices-RemoteConnectionManager,Microsoft-Windows-TerminalServices-RemoteConnectionManager/Operational,1380,6276,Win11Vic2,Information,Info,,"Remote Desktop Services: User authentication succeeded:

User: user
Domain: 
Source Network Address: 192.168.91.128"
19-10-22 22:30,1149,Microsoft-Windows-TerminalServices-RemoteConnectionManager,Microsoft-Windows-TerminalServices-RemoteConnectionManager/Operational,1148,9568,Win11Vic2,Information,Info,,"Remote Desktop Services: User authentication succeeded:

User: 
Domain: 
Source Network Address: 192.168.86.23"
19-10-22 16:49,1149,Microsoft-Windows-TerminalServices-RemoteConnectionManager,Microsoft-Windows-TerminalServices-RemoteConnectionManager/Operational,1148,11532,Win11Vic2,Information,Info,,"Remote Desktop Services: User authentication succeeded:

User: 
Domain: 
Source Network Address: 192.168.86.37"
19-10-22 16:43,1149,Microsoft-Windows-TerminalServices-RemoteConnectionManager,Microsoft-Windows-TerminalServices-RemoteConnectionManager/Operational,1148,9740,Win11Vic2,Information,Info,,"Remote Desktop Services: User authentication succeeded:

User: user
Domain: 
Source Network Address: 192.168.91.100"
19-10-22 16:41,1149,Microsoft-Windows-TerminalServices-RemoteConnectionManager,Microsoft-Windows-TerminalServices-RemoteConnectionManager/Operational,1148,7664,Win11Vic2,Information,Info,,"Remote Desktop Services: User authentication succeeded:

User: user
Domain: 
Source Network Address: 192.168.91.100"
17-10-22 0:45,1149,Microsoft-Windows-TerminalServices-RemoteConnectionManager,Microsoft-Windows-TerminalServices-RemoteConnectionManager/Operational,1148,1260,Win11Vic2,Information,Info,,"Remote Desktop Services: User authentication succeeded:

User: user
Domain: 
Source Network Address: 192.168.91.100"
16-10-22 23:08,1149,Microsoft-Windows-TerminalServices-RemoteConnectionManager,Microsoft-Windows-TerminalServices-RemoteConnectionManager/Operational,1148,1936,Win11Vic2,Information,Info,,"Remote Desktop Services: User authentication succeeded:

User: user
Domain: 
Source Network Address: 192.168.91.100"
16-10-22 0:24,1149,Microsoft-Windows-TerminalServices-RemoteConnectionManager,Microsoft-Windows-TerminalServices-RemoteConnectionManager/Operational,1148,3152,Win11Vic2,Information,Info,,"Remote Desktop Services: User authentication succeeded:

User: user
Domain: 
Source Network Address: 192.168.86.37"
